"COUNTRY","Country","VARIABLE","Variable","UNIT","Unit","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"GEO","Georgia","12_T053","Teachers reporting a high level of need for professional development in student behaviour and classroom management","PERCENTAGE","Percentage","VAL","Value","2018","2018",21.4,,
"GEO","Georgia","12_T054","Teachers who 'agree' or 'strongly agree' that they lose quite a lot of time because of students interrupting the lessons","PERCENTAGE","Percentage","VAL","Value","2018","2018",7.0999999,,
"GEO","Georgia","12_T055","Teachers for whom 'student behaviour and classroom management' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",80.300003,,
"GEO","Georgia","12_T056","Teachers who felt 'well prepared' or 'very well prepared' for student behaviour and classroom management","PERCENTAGE","Percentage","VAL","Value","2018","2018",80.199997,,
"GEO","Georgia","12_T058","Teachers who feel that they can control disruptive behaviour in the classroom","PERCENTAGE","Percentage","VAL","Value","2018","2018",85.900002,,
"GEO","Georgia","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","VAL","Value","2013","2013",31.200001,,
"GEO","Georgia","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","VAL","Value","2018","2018",32.799999,,
"GEO","Georgia","13_T037","Principals reporting shortage or inadequacy of digital technology for instruction","PERCENTAGE","Percentage","VAL","Value","2018","2018",29.5,,
"GEO","Georgia","13_T038","Teachers who 'frequently' or 'always' let students use ICT  for projects or class work","PERCENTAGE","Percentage","VAL","Value","2018","2018",53.299999,,
"GEO","Georgia","13_T039","Teachers for whom the 'use of ICT for teaching' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",44.799999,,
"GEO","Georgia","13_T040","Teachers who felt 'well prepared' or 'very well prepared' for the use of ICT for teaching","PERCENTAGE","Percentage","VAL","Value","2018","2018",47.099998,,
"GEO","Georgia","14_T042","Teachers who feel they can cope with the challenges of a multicultural classroom 'quite a bit' or 'a lot' in teaching a culturally diverse class","PERCENTAGE","Percentage","VAL","Value","2018","2018",70.900002,,
"GEO","Georgia","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","VAL","Value","2013","2013",9.3000002,,
"GEO","Georgia","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","VAL","Value","2018","2018",12.4,,
"GEO","Georgia","14_T044","Teachers teaching in classes with more than 10% of students whose first language is different from the language of instruction","PERCENTAGE","Percentage","VAL","Value","2018","2018",8.8000002,,
"GEO","Georgia","14_T045","Teachers for whom 'teaching in a multicultural or multilingual setting' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",30.1,,
"GEO","Georgia","14_T046","Teachers who felt 'well prepared' or 'very well prepared' for teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","VAL","Value","2018","2018",33.400002,,
"GEO","Georgia","15_T014","Teachers reporting a high level of need for professional development in teaching students with special needs","PERCENTAGE","Percentage","VAL","Value","2013","2013",11.2,,
"GEO","Georgia","15_T014","Teachers reporting a high level of need for professional development in teaching students with special needs","PERCENTAGE","Percentage","VAL","Value","2018","2018",22,,
"GEO","Georgia","15_T048","Principals reporting a shortage of teachers with competence in teaching students with special needs","PERCENTAGE","Percentage","VAL","Value","2018","2018",13.9,,
"GEO","Georgia","15_T049","Teachers teaching in classes with more than 10% of special needs students","PERCENTAGE","Percentage","VAL","Value","2018","2018",4.4000001,,
"GEO","Georgia","15_T050","Teachers for whom the 'teaching in a mixed-ability setting' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",34.799999,,
"GEO","Georgia","15_T051","Teachers who felt 'well prepared' or 'very well prepared' for teaching in a mixed-ability setting","PERCENTAGE","Percentage","VAL","Value","2018","2018",39,,
"GEO","Georgia","16_T027","Teachers who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","VAL","Value","2013","2013",40.299999,,
"GEO","Georgia","16_T027","Teachers who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","VAL","Value","2018","2018",40.799999,,
"GEO","Georgia","16_T028","Teachers who are, all in all, satisfied with their job","PERCENTAGE","Percentage","VAL","Value","2013","2013",89,,
"GEO","Georgia","16_T028","Teachers who are, all in all, satisfied with their job","PERCENTAGE","Percentage","VAL","Value","2018","2018",93.800003,,
"GEO","Georgia","16_T166","Teachers who are satisfied with the salary they receive for their work","PERCENTAGE","Percentage","VAL","Value","2018","2018",27.299999,,
"GEO","Georgia","16_T167","Teachers who, apart from their salary, are satisfied with the terms of their teaching contract/employment","PERCENTAGE","Percentage","VAL","Value","2018","2018",82.900002,,
"GEO","Georgia","17_T007","Principals who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","VAL","Value","2013","2013",61.700001,,
"GEO","Georgia","17_T007","Principals who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","VAL","Value","2018","2018",47.5,,
"GEO","Georgia","17_T008","Principals who are, all in all, satisfied with their job","PERCENTAGE","Percentage","VAL","Value","2013","2013",92.5,,
"GEO","Georgia","17_T008","Principals who are, all in all, satisfied with their job","PERCENTAGE","Percentage","VAL","Value","2018","2018",95.300003,,
"GEO","Georgia","17_T185","Principals who are satisfied with the salary they receive for their work","PERCENTAGE","Percentage","VAL","Value","2018","2018",22.9,,
"GEO","Georgia","17_T186","Principals who, apart from their salary, are satisfied with the terms of their teaching contract/employment","PERCENTAGE","Percentage","VAL","Value","2018","2018",78.199997,,
"GEO","Georgia","18_T168","Teachers employed on a permanent contract","PERCENTAGE","Percentage","VAL","Value","2013","2013",15.6,,
"GEO","Georgia","18_T168","Teachers employed on a permanent contract","PERCENTAGE","Percentage","VAL","Value","2018","2018",35,,
"GEO","Georgia","18_T169","Teachers employed on a fixed-term contract (one school year or less)","PERCENTAGE","Percentage","VAL","Value","2013","2013",44.700001,,
"GEO","Georgia","18_T169","Teachers employed on a fixed-term contract (one school year or less)","PERCENTAGE","Percentage","VAL","Value","2018","2018",30.4,,
"GEO","Georgia","18_T170","Teachers who would like to change to another school if that were possible","PERCENTAGE","Percentage","VAL","Value","2013","2013",12.1,,
"GEO","Georgia","18_T170","Teachers who would like to change to another school if that were possible","PERCENTAGE","Percentage","VAL","Value","2018","2018",10.9,,
"GEO","Georgia","18_T171","Teachers who report experiencing  'a lot' of stress in their work","PERCENTAGE","Percentage","VAL","Value","2018","2018",0.80000001,,
"GEO","Georgia","18_T172","Teachers who report that too much administrative work is a source of stress 'quite a bit' or 'a lot'","PERCENTAGE","Percentage","VAL","Value","2018","2018",17.299999,,
"GEO","Georgia","18_T173","Teachers age 50 or less wanting to leave teaching within the next five years","PERCENTAGE","Percentage","VAL","Value","2018","2018",8.6000004,,
"GEO","Georgia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",94,,
"GEO","Georgia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",95.5,,
"GEO","Georgia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",29.9,,
"GEO","Georgia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",24.4,,
"GEO","Georgia","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",93.300003,,
"GEO","Georgia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",91.5,,
"GEO","Georgia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",95.400002,,
"GEO","Georgia","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",13,,
"GEO","Georgia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",30.4,,
"GEO","Georgia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",23.700001,,
"GEO","Georgia","20_T016","Teachers who report that the feedback they received in the 12 months prior to the survey had a positive impact on their teaching practice","PERCENTAGE","Percentage","VAL","Value","2018","2018",88.800003,,
"GEO","Georgia","20_T176","Teachers who received feedback at some point, based on at least four different methods","PERCENTAGE","Percentage","VAL","Value","2018","2018",77.699997,,
"GEO","Georgia","20_T180","Teachers whose principals report that their teachers are never formally appraised","PERCENTAGE","Percentage","VAL","Value","2013","2013",1.2,,
"GEO","Georgia","20_T180","Teachers whose principals report that their teachers are never formally appraised","PERCENTAGE","Percentage","VAL","Value","2018","2018",0.89999998,,
"GEO","Georgia","20_T189","Teachers who report that they have never received feedback in their school","PERCENTAGE","Percentage","VAL","Value","2018","2018",8.8000002,,
"GEO","Georgia","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",50.400002,,
"GEO","Georgia","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",23.9,,
"GEO","Georgia","2_T005","Principals' average age","YEARS","Years","VAL","Value","2018","2018",52.299999,,
"GEO","Georgia","2_T006","Principals' average work experience as a principal","YEARS","Years","VAL","Value","2018","2018",10.6,,
"GEO","Georgia","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.82186985,,
"GEO","Georgia","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2442544,,
"GEO","Georgia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.2248315,,
"GEO","Georgia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0418029,,
"GEO","Georgia","2_T004","Female principals","PERCENTAGE","Percentage","SE","S.E.","2013","2013",3.3632207,,
"GEO","Georgia","2_T004","Female principals","PERCENTAGE","Percentage","SE","S.E.","2018","2018",4.2022586,,
"GEO","Georgia","2_T030","Principals aged 60 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",2.8141351,,
"GEO","Georgia","2_T030","Principals aged 60 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.228476,,
"GEO","Georgia","3_T022","Average proportion of class-time teachers report spending on administrative tasks such as marking attendance","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.27536136,,
"GEO","Georgia","3_T023","Average proportion of class-time teachers report spending on classroom management","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.44244689,,
"GEO","Georgia","3_T024","Average proportion of class-time teachers report spending on actual teaching and learning","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.56131923,,
"GEO","Georgia","3_T024","Average proportion of class-time teachers report spending on actual teaching and learning","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.6997841,,
"GEO","Georgia","3_T078","Teachers who report to 'frequently' or 'always' present tasks for which there is no obvious solution","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.7186027,,
"GEO","Georgia","3_T079","Teachers who report to 'frequently' or 'always' give tasks that require students to think critically","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1819291,,
"GEO","Georgia","4_T072","Average proportion of time principals report spending on administrative tasks and meetings","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.72959197,,
"GEO","Georgia","4_T073","Average proportion of time principals report spending on leadership tasks and meetings","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.60773456,,
"GEO","Georgia","5_T032","Teachers for whom content pedagogy and classroom practice in some or all subjects taught were included in their initial formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.9319219,,
"GEO","Georgia","5_T033","Teachers who did not take part in formal or informal induction activities at the current school","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2687658,,
"GEO","Georgia","5_T034","Novice teachers who have an assigned mentor at the current school","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.1565421,,
"GEO","Georgia","6_T035","Principals for whom school administration or principal training programme or course elements were never included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.4433143,,
"GEO","Georgia","6_T092","Principals for whom school administration or principal training programme or course were included in their formal education or training before taking up position as principal","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.4417014,,
"GEO","Georgia","6_T094","Principals for whom instructional leadership training or course were included in their formal education or training before taking up position as principal","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.4176404,,
"GEO","Georgia","7_T012","Teachers who undertook professional development in the last 12 months","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.81982684,,
"GEO","Georgia","7_T105","Teachers who participated in peer and/or self-observation and coaching as part of a formal school arrangement in the 12 months prior to the survey","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2212644,,
"GEO","Georgia","7_T106","Teachers who participated in a network of teachers formed specifically for the professional development of teachers in the 12 months prior to the survey","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2215611,,
"GEO","Georgia","7_T107","Teachers who feel professional development activities in the 12 months prior to the survey had a positive impact on their teaching practices","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.86538255,,
"GEO","Georgia","8_T031","Principals who participated in at least one professional development activity in the 12 months prior to the survey","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.54258054,,
"GEO","Georgia","8_T036","Principals who have never received any instructional leadership training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.95984006,,
"GEO","Georgia","9_T025","Teachers who believe they can help their students to value learning","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.66086948,,
"GEO","Georgia","9_T026","Teachers who believe they can help their students to think critically","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.82293904,,
"GEO","Georgia","10_T101","Teachers for whom teaching was their first choice as a career","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.75040382,,
"GEO","Georgia","10_T102","Teachers who report that influencing the development of children and young people was of 'moderate importance' or 'high importance' in deciding to become a teacher","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.41662857,,
"GEO","Georgia","10_T103","Teachers who report that providing a contribution to society was of 'moderate importance' or 'high importance' in deciding to become a teacher","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.42398715,,
"GEO","Georgia","11_T096","Teachers who 'agree' or 'strongly agree' that teachers and students usually get on well with each other","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.24159969,,
"GEO","Georgia","11_T097","Principals reporting that intimidation or bullying among students occurred at least weekly in their school","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.91586947,,
"GEO","Georgia","12_T053","Teachers reporting a high level of need for professional development in student behaviour and classroom management","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1716146,,
"GEO","Georgia","12_T054","Teachers who 'agree' or 'strongly agree' that they lose quite a lot of time because of students interrupting the lessons","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.62229878,,
"GEO","Georgia","12_T055","Teachers for whom 'student behaviour and classroom management' was included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.90883458,,
"GEO","Georgia","12_T056","Teachers who felt 'well prepared' or 'very well prepared' for student behaviour and classroom management","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.89940214,,
"GEO","Georgia","12_T058","Teachers who feel that they can control disruptive behaviour in the classroom","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.75750625,,
"GEO","Georgia","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.4061251,,
"GEO","Georgia","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1882306,,
"GEO","Georgia","13_T037","Principals reporting shortage or inadequacy of digital technology for instruction","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.602463,,
"GEO","Georgia","13_T038","Teachers who 'frequently' or 'always' let students use ICT  for projects or class work","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3722986,,
"GEO","Georgia","13_T039","Teachers for whom the 'use of ICT for teaching' was included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3144705,,
"GEO","Georgia","13_T040","Teachers who felt 'well prepared' or 'very well prepared' for the use of ICT for teaching","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3051928,,
"GEO","Georgia","14_T042","Teachers who feel they can cope with the challenges of a multicultural classroom 'quite a bit' or 'a lot' in teaching a culturally diverse class","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.7479886,,
"GEO","Georgia","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.78161883,,
"GEO","Georgia","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.77894068,,
"GEO","Georgia","14_T044","Teachers teaching in classes with more than 10% of students whose first language is different from the language of instruction","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.9282186,,
"GEO","Georgia","14_T045","Teachers for whom 'teaching in a multicultural or multilingual setting' was included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1288992,,
"GEO","Georgia","14_T046","Teachers who felt 'well prepared' or 'very well prepared' for teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.244624,,
"GEO","Georgia","15_T014","Teachers reporting a high level of need for professional development in teaching students with special needs","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.9471516,,
"GEO","Georgia","15_T014","Teachers reporting a high level of need for professional development in teaching students with special needs","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0084298,,
"GEO","Georgia","15_T048","Principals reporting a shortage of teachers with competence in teaching students with special needs","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.0078175,,
"GEO","Georgia","15_T049","Teachers teaching in classes with more than 10% of special needs students","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.43111327,,
"GEO","Georgia","15_T050","Teachers for whom the 'teaching in a mixed-ability setting' was included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3285728,,
"GEO","Georgia","15_T051","Teachers who felt 'well prepared' or 'very well prepared' for teaching in a mixed-ability setting","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.384956,,
"GEO","Georgia","16_T027","Teachers who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.477412,,
"GEO","Georgia","16_T027","Teachers who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2514415,,
"GEO","Georgia","16_T028","Teachers who are, all in all, satisfied with their job","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.8071031,,
"GEO","Georgia","16_T028","Teachers who are, all in all, satisfied with their job","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.65433896,,
"GEO","Georgia","16_T166","Teachers who are satisfied with the salary they receive for their work","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3945953,,
"GEO","Georgia","16_T167","Teachers who, apart from their salary, are satisfied with the terms of their teaching contract/employment","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1770858,,
"GEO","Georgia","17_T007","Principals who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","SE","S.E.","2013","2013",3.6608264,,
"GEO","Georgia","17_T007","Principals who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","SE","S.E.","2018","2018",4.3120923,,
"GEO","Georgia","17_T008","Principals who are, all in all, satisfied with their job","PERCENTAGE","Percentage","SE","S.E.","2013","2013",2.0783169,,
"GEO","Georgia","17_T008","Principals who are, all in all, satisfied with their job","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.8263232,,
"GEO","Georgia","17_T185","Principals who are satisfied with the salary they receive for their work","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.8997118,,
"GEO","Georgia","17_T186","Principals who, apart from their salary, are satisfied with the terms of their teaching contract/employment","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.7209363,,
"GEO","Georgia","18_T168","Teachers employed on a permanent contract","PERCENTAGE","Percentage","SE","S.E.","2013","2013",2.2985952,,
"GEO","Georgia","18_T168","Teachers employed on a permanent contract","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.4860792,,
"GEO","Georgia","18_T169","Teachers employed on a fixed-term contract (one school year or less)","PERCENTAGE","Percentage","SE","S.E.","2013","2013",2.1813965,,
"GEO","Georgia","18_T169","Teachers employed on a fixed-term contract (one school year or less)","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.9867314,,
"GEO","Georgia","18_T170","Teachers who would like to change to another school if that were possible","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.1014379,,
"GEO","Georgia","18_T170","Teachers who would like to change to another school if that were possible","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.87766504,,
"GEO","Georgia","18_T171","Teachers who report experiencing  'a lot' of stress in their work","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.18956175,,
"GEO","Georgia","18_T172","Teachers who report that too much administrative work is a source of stress 'quite a bit' or 'a lot'","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.95486873,,
"GEO","Georgia","18_T173","Teachers age 50 or less wanting to leave teaching within the next five years","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.73420668,,
"GEO","Georgia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.71607208,,
"GEO","Georgia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.5293715,,
"GEO","Georgia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.470564,,
"GEO","Georgia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1284713,,
"GEO","Georgia","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.89790285,,
"GEO","Georgia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.87530506,,
"GEO","Georgia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.44967985,,
"GEO","Georgia","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.8687251,,
"GEO","Georgia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.3365963,,
"GEO","Georgia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1662172,,
"GEO","Georgia","20_T016","Teachers who report that the feedback they received in the 12 months prior to the survey had a positive impact on their teaching practice","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.92831218,,
"GEO","Georgia","20_T176","Teachers who received feedback at some point, based on at least four different methods","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.5014582,,
"GEO","Georgia","20_T180","Teachers whose principals report that their teachers are never formally appraised","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.7772792,,
"GEO","Georgia","20_T180","Teachers whose principals report that their teachers are never formally appraised","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.65884209,,
"GEO","Georgia","20_T189","Teachers who report that they have never received feedback in their school","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.090039,,
"GEO","Georgia","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.26753867,,
"GEO","Georgia","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.31724793,,
"GEO","Georgia","2_T005","Principals' average age","YEARS","Years","SE","S.E.","2018","2018",0.72271472,,
"GEO","Georgia","2_T006","Principals' average work experience as a principal","YEARS","Years","SE","S.E.","2018","2018",0.76480657,,
"HUN","Hungary","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",79.099998,,
"HUN","Hungary","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",47.700001,,
"HUN","Hungary","2_T004","Female principals","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","2_T004","Female principals","PERCENTAGE","Percentage","VAL","Value","2018","2018",63,,
"HUN","Hungary","2_T030","Principals aged 60 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","2_T030","Principals aged 60 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",10.9,,
"HUN","Hungary","3_T022","Average proportion of class-time teachers report spending on administrative tasks such as marking attendance","PERCENTAGE","Percentage","VAL","Value","2018","2018",7.5999999,,
"HUN","Hungary","3_T023","Average proportion of class-time teachers report spending on classroom management","PERCENTAGE","Percentage","VAL","Value","2018","2018",11.5,,
"HUN","Hungary","3_T024","Average proportion of class-time teachers report spending on actual teaching and learning","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","3_T024","Average proportion of class-time teachers report spending on actual teaching and learning","PERCENTAGE","Percentage","VAL","Value","2018","2018",80.099998,,
"HUN","Hungary","3_T078","Teachers who report to 'frequently' or 'always' present tasks for which there is no obvious solution","PERCENTAGE","Percentage","VAL","Value","2018","2018",28.299999,,
"HUN","Hungary","3_T079","Teachers who report to 'frequently' or 'always' give tasks that require students to think critically","PERCENTAGE","Percentage","VAL","Value","2018","2018",55.900002,,
"HUN","Hungary","4_T072","Average proportion of time principals report spending on administrative tasks and meetings","PERCENTAGE","Percentage","VAL","Value","2018","2018",33.599998,,
"HUN","Hungary","4_T073","Average proportion of time principals report spending on leadership tasks and meetings","PERCENTAGE","Percentage","VAL","Value","2018","2018",21.5,,
"HUN","Hungary","5_T032","Teachers for whom content pedagogy and classroom practice in some or all subjects taught were included in their initial formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",85.599998,,
"HUN","Hungary","5_T033","Teachers who did not take part in formal or informal induction activities at the current school","PERCENTAGE","Percentage","VAL","Value","2018","2018",70.099998,,
"HUN","Hungary","5_T034","Novice teachers who have an assigned mentor at the current school","PERCENTAGE","Percentage","VAL","Value","2018","2018",27.299999,,
"HUN","Hungary","6_T035","Principals for whom school administration or principal training programme or course elements were never included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",5.4000001,,
